state,elctn_d,jrsdct_,cnty_nm,prcnct_,mncplty,name,address,In_Ohio,moved_or_closed,GEOID,pop_change,bg_pct_nonwhite,bg_population,Total,county_name
OH,2012-11-06,county,ASHTABULA,04ADS,ROCK CREEK,ROCK CREEK VILLAGE FIRE HALL,"3033 E WATER ST, ROCK CREEK, OH, 44084",1,0,390070010012,0.8156474820143885,0.04189636163175303,907,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04ADU,ROME,NEW LYME TOWNSHIP SERVICE BLDG,"810 DODGEVILLE RD, ROME, OH, 44085",1,0,390070014003,1.3602378929481733,0.09056839475327916,1601,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04ADV,NORTH KINGSVILLE,N KINGSVILLE MUNICIPAL BLDG,"3541 E CENTER ST, NORTH KINGSVILLE, OH, 44068",1,0,390070002004,1.3605947955390334,0.11202185792349728,1098,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04ADW,NORTH KINGSVILLE,LIVING WATERS BAPTIST CHURCH,"2314 W. CENTER ST., NORTH KINGSVILLE, OH, 44068",1,0,390070003001,0.9759036144578314,0.12440645773979107,1053,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04ADZ,ORWELL,ORWELL TOWNSHIP HALL,"2693 RT 322 E, ORWELL, OH, 44076",1,0,390070014002,0.8867469879518072,0.03985507246376807,1104,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEA,ORWELL,ORWELL VILLAGE FIRE HALL,"78 E MAIN ST, ORWELL, OH, 44076",1,0,390070014004,1.0226757369614512,0.01884700665188465,1804,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEB,PIERPONT,PIERPONT FIRE HALL,"6006 MARCY RD, PIERPONT, OH, 44082",1,0,390070012005,1.4896755162241888,0.01716171617161721,1515,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEC,ASHTABULA,PLYMOUTH FIRE HALL,"1001 PLYMOUTH RD, ASHTABULA, OH, 44004",1,0,390070007044,0.7717569786535303,0.08085106382978724,940,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEF,ANDOVER,RICHMOND GRANGE HALL,"RT 7 & FOOTVILLE-RICH, ANDOVER, OH, 44003",1,0,390070013013,0.5966690803765388,0.0060679611650485896,824,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEG,ROME,ROME FIRE HALL,"3162 US RT 6 E, ROME, OH, 44085",1,0,390070014002,0.8867469879518072,0.03985507246376807,1104,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEH,ASHTABULA,SAYBROOK TWP HALL,"7247 CENTER RD S, ASHTABULA, OH, 44004",1,0,390070007021,0.7286995515695067,0,650,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEI,ASHTABULA,LAKESIDE HIGH SCHOOL,"6600 SANBORN RD, ASHTABULA, OH, 44004",1,0,390070007031,1.0817356205852675,0.15858208955223885,1072,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEJ,ASHTABULA,FIRST COVENANT CHURCH,"3300 CARPENTER RD, ASHTABULA, OH, 44004",1,0,390070006033,1.176231884057971,0.23706259241005423,2029,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEQ,KINGSVILLE,SHEFFIELD FIRE HALL,"3636 SHEFFIELD MONROE RD, KINGSVILLE, OH, 44048",1,0,390070012002,1.2620545073375262,0.05481727574750827,1806,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AES,GENEVA,TRUMBULL TWP FIRE HALL,"2443 ST RT 534, GENEVA, OH, 44041",1,0,390070010011,1.0068085106382978,0.04057480980557904,1183,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEU,WILLIAMSFIELD,WAYNE TOWNSHIP HALL,"US RT 322 & RT 193, WILLIAMSFIELD, OH, 44093",1,0,390070013014,0.8913282107574094,0.0923645320197044,812,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEX,WINDSOR,WINDSOR COMMUNITY CENTER,"5360 US RT 322 W, WINDSOR, OH, 44099",1,0,390070014005,1.0695296523517381,0.00573613766730396,1569,3423,Ashtabula County
OH,2012-11-06,county,ASHTABULA,04AEZ,ROME,ROAMING SHORES CLUBHOUSE,"ROAMING ROCK BLVD, ROME, OH, 44085",1,0,390070010014,0.8681214421252372,0.00382513661202188,1830,3423,Ashtabula County
OH,2012-11-06,county,ATHENS,05AAA,ATHENS,APPL BEHAVIORAL HEALTH CARE,"100 HOSPITAL DR, ATHENS, OH, 45701",1,0,390099731012,1.0274687065368568,0.12351945854483926,2955,5906,Athens County
OH,2012-11-06,county,ATHENS,05AAB,ATHENS,OHIO UNIV INNOVATION CENTER,"340 W STATE ST, ATHENS, OH, 45701",1,0,390099729004,1.2695121951219512,0.2459173871277618,1041,5906,Athens County
OH,2012-11-06,county,ATHENS,05AAE,ATHENS,BAKER CENTER OHIO UNIVERSITY,"1 PARK PL, ATHENS, OH, 45701",1,0,390099739011,0.9042512447338185,0.12833545108005084,2361,5906,Athens County
OH,2012-11-06,county,ATHENS,05AAF,ATHENS,JEFFERSON HALL LIBRARY,"46 E GREEN ST OHIO UNIV, ATHENS, OH, 45701",1,1,390099739011,0.9042512447338185,0.12833545108005084,2361,5906,Athens County
OH,2012-11-06,county,ATHENS,05AAH,ATHENS,THE RIDGES AUDITORIUM,"OHIO UNIVERSITY BUILD #23, ATHENS, OH, 45701",1,1,390099739011,0.9042512447338185,0.12833545108005084,2361,5906,Athens County
OH,2012-11-06,county,ATHENS,05AAK,ATHENS,CITY HALL,"8 E WASHINGTON ST, ATHENS, OH, 45701",1,1,390099739021,0.8609943111550828,0.2114334961218041,3481,5906,Athens County
OH,2012-11-06,county,ATHENS,05AAN,ATHENS,EAST SIDE ELEM SCHOOL,"3 WALLACE DR, ATHENS, OH, 45701",1,0,390099730004,1.1018220793140407,0.1099221789883269,1028,5906,Athens County
OH,2012-11-06,county,ATHENS,05AAQ,ATHENS,COMMUNITY CENTER,"701 E STATE ST, ATHENS, OH, 45701",1,0,390099734001,0.6487455197132617,0.12486187845303864,905,5906,Athens County
OH,2012-11-06,county,ATHENS,05AAU,ATHENS,ATH PUBLIC LIBRARY,"30 HOME ST, ATHENS, OH, 45701",1,1,390099739021,0.8609943111550828,0.2114334961218041,3481,5906,Athens County
OH,2012-11-06,county,ATHENS,05AAX,NELSONVILLE,ST MARYS OF HILLS SOCIAL HALL,"110 E WASHINGTON ST, NELSONVILLE, OH, 45764",1,1,390099727002,0.9527925531914894,0.03907885554780177,1433,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABB,NELSONVILLE,WESLEYAN CHURCH,"600 CHESTNUT ST, NELSONVILLE, OH, 45764",1,0,390099727002,0.9527925531914894,0.03907885554780177,1433,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABF,ALBANY,ALEXANDER HIGH SCHOOL,"6091 AYERS RD, ALBANY, OH, 45710",1,0,390099738004,0.9244031830238727,0.02367288378766141,1394,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABH,AMESVILLE,AMESVILLE ELEMENTARY SCHOOL,"23 MAIN ST, AMESVILLE, OH, 45711",1,0,390099735001,1.4687083888149135,0.04805077062556662,1103,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABJ,ATHENS,BEACON SCHOOL,"801 W UNION ST, ATHENS, OH, 45701",1,0,390099732001,1.2523584905660377,0.06089139987445069,1593,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABL,ATHENS,HOCKING VALLEY SPORTSMAN,"5989 RADFORD RD, ATHENS, OH, 45701",1,0,390099732003,1.4379310344827587,0,834,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABM,THE PLAINS,UNITED METHODIST CHURCH,"3 N PLAINS ROAD, THE PLAINS, OH, 45780",1,0,390099729002,0.7898648648648648,0.13173652694610782,1169,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABR,GUYSVILLE,CARTH TWP VOL FIRE & RESCUE,"ASSOC BLDG-21200 HOLLY LN, GUYSVILLE, OH, 45735",1,0,390099736002,0.8925855513307985,0.01810436634717782,939,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABS,CHAUNCEY,CHAUNCEY ELEMENTARY SCHOOL,"21 BIRGE DR, CHAUNCEY, OH, 45719",1,0,390099734003,0.9918311776718857,0.06451612903225812,1457,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABU,MILLFIELD,GOLDEN WINGS CB CLUB,"14440 SR 13, MILLFIELD, OH, 45761",1,1,390099734003,0.9918311776718857,0.06451612903225812,1457,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABV,ATHENS,OU LIBRARY DEPOSITORY ANNEX,"205 COLUMBUS RD, ATHENS, OH, 45701",1,1,390099730001,1.4370370370370371,0.01958762886597942,970,5906,Athens County
OH,2012-11-06,county,ATHENS,05ABY,SHADE,SHADE COMMUNITY CENTER,"2380 OLD US 33, SHADE, OH, 45776",1,0,391059642002,1.0727424749163879,0.00389711613406074,1283,3945,Meigs County
OH,2012-11-06,county,ATHENS,05ABZ,STEWART,FEDERAL HOCKING MIDDLE SCHOOL,"8461 SR 144, STEWART, OH, 45778",1,0,390099736002,0.8925855513307985,0.01810436634717782,939,5906,Athens County
OH,2012-11-06,county,ATHENS,05ACB,GLOUSTER,TRIMBLE MIDDLE SCHOOL,"18500 JACKSONVILLE RD, GLOUSTER, OH, 45732",1,1,390099726005,0.9453067257945307,0.01407349491790466,1279,5906,Athens County
OH,2012-11-06,county,ATHENS,05ACC,GLOUSTER,TRIMBLE HIGH SCHOOL,"1 TOMCAT DR, GLOUSTER, OH, 45732",1,0,390099726003,0.8065268065268065,0.12283236994219648,692,5906,Athens County
OH,2012-11-06,county,ATHENS,05ACE,GLOUSTER,ATHENS COUNTY COMMUNITY ACTION,"3 CARDARAS DR, GLOUSTER, OH, 45732",1,1,390099726001,1.1311914323962518,0.01420118343195264,845,5906,Athens County
OH,2012-11-06,county,ATHENS,05ACI,COOLVILLE,COOLVILLE ELEMENTARY SCHOOL,"26461 MAIN ST, COOLVILLE, OH, 45723",1,0,390099736003,0.7217928902627512,0.00321199143468953,934,5906,Athens County
OH,2012-11-06,county,ATHENS,05ACL,NEW MARSHFIELD,FIRE DEPARTMENT,"8224 HAWK RD, NEW MARSHFIELD, OH, 45766",1,0,390099738002,1.4557213930348258,0.07723855092276144,1463,5906,Athens County
OH,2012-11-06,county,ATHENS,05ACM,NEW MARSHFIELD,WATERLOO COMMUNITY SENIOR CTR,"3993 OLD SR 56, NEW MARSHFIELD, OH, 45766",1,0,390099738001,0.8517520215633423,0,948,5906,Athens County
OH,2012-11-06,county,ATHENS,05ACO,BUCHTEL,ST MARYS-HILLS CATHOLIC CHURCH,"17645 BANK ST BUCHTEL, BUCHTEL, OH, 45716",1,0,390099727003,0.9230769230769231,0.05429292929292928,792,5906,Athens County
OH,2012-11-06,county,ATHENS,05ACP,NELSONVILLE,CHURCH OF NAZARENE,"15275 SR 691, NELSONVILLE, OH, 45764",1,0,390099728003,1.151930894308943,0.04587560652845168,2267,5906,Athens County
OH,2012-11-06,county,AUGLAIZE,06AAA,ST MARYS,UNITED STEEL WORKERS HALL,"227 E SOUTH ST, ST MARYS, OH, 45885",1,0,390110406001,0.7755102040816326,0.01821862348178138,494,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06AAG,WAPAKONETA,JR FAIR BLDG - AUG CO FAIRGRND,"AUGLAIZE CO. FAIR GROUNDS, WAPAKONETA, OH, 45895",1,0,390110404004,0.7520325203252033,0,925,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06AAO,WAPAKONETA,CLAY TOWNSHIP HOUSE,"21300 GUTMAN RD, WAPAKONETA, OH, 45895",1,0,390110411004,1.28175519630485,0.08288288288288292,1110,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06AAS,CRIDERSVILLE,OTTERBEIN - CRIDERSVILLE,"100 RED OAK DRIVE, CRIDERSVILLE, OH, 45806",1,0,390110402003,1.1094182825484764,0.01997503121098631,1602,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06AAU,NEW BREMEN,NEW BREMEN SENIOR CITIZENS,"700 E MONROE ST, NEW BREMEN, OH, 45869",1,0,390110409001,1.1204819277108433,0.01747311827956987,1488,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06AAX,NEW HAMPSHIRE,FIRST NAZARENE CHURCH ANNEX,"RTE 196, NEW HAMPSHIRE, OH, 45870",1,0,390110401004,1.1668891855807744,0.02173913043478259,874,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06AAY,MINSTER,K OF C HALL,"40 N MAIN ST, MINSTER, OH, 45865",1,0,390110410003,0.9827089337175793,0.07526881720430112,1023,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06ABB,BUCKLAND,BUCKLAND FIRE STATION,"103 N MAIN ST, BUCKLAND, OH, 45819",1,0,390110405003,1.3067632850241546,0.01201478743068396,1082,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06ABC,WAPAKONETA,BETHLEHEM CHRISTIAN UNION CHUR,"09005 NATIONAL RD, WAPAKONETA, OH, 45895",1,0,390110405003,1.3067632850241546,0.01201478743068396,1082,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06ABD,WAPAKONETA,MOULTON TOWNSHIP HOUSE,"08980 GLYNWOOD RD, WAPAKONETA, OH, 45895",1,1,390110405004,0.8813438170121516,0,1233,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06ABF,ST MARYS,NOBLE TOWNSHIP HOUSE,"16586 SR 66, ST MARYS, OH, 45885",1,1,390110405002,0.8270676691729323,0.0131313131313131,990,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06ABG,WAPAKONETA,PUSHETA TOWNSHIP HOUSE,"15848 SIDNEY ST, WAPAKONETA, OH, 45895",1,0,390110411003,0.8664412510566357,0,1025,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06ABH,ST MARYS,ST. MARYS V.F.W.,"1309 E SPRING ST, ST MARYS, OH, 45885",1,0,390110406003,0.9779706275033377,0.02252559726962455,1465,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06ABK,SPENCERVILLE,SALEM TOWNSHIP HOUSE,"21219 SR 197, SPENCERVILLE, OH, 45887",1,0,390110405002,0.8270676691729323,0.0131313131313131,990,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06ABL,UNIOPOLIS,UNIOPOLIS FIRE DEPARTMENT,"140 WAYNESFIELD PIKE, UNIOPOLIS, OH, 45888",1,0,390110401002,1.0852211434735706,0.02783300198807159,1006,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06ABN,NEW KNOXVILLE,AMERICAN LEGION HALL,"204 N MILL ST, NEW KNOXVILLE, OH, 45871",1,0,390110411001,0.9566037735849057,0.03057199211045369,1014,2480,Auglaize County
OH,2012-11-06,county,AUGLAIZE,06ABP,WAYNESFIELD,WAYNESFIELD PUBLIC LIBRARY,"108 E WAPAKONETA, WAYNESFIELD, OH, 45896",1,0,390110401003,1.009933774834437,0.1453551912568306,915,2480,Auglaize County
OH,2012-11-06,county,BELMONT,07AAA,BELLAIRE,W. BELLAIRE COMMUNITY CNTR,"359 WAGNER AVENUE, BELLAIRE, OH, 43906",1,0,390130115002,1.159375,0.0835579514824798,742,3181,Belmont County
OH,2012-11-06,county,BELMONT,07AAF,MARTINS FERRY,MARTINS FERRY SOUTH SCHOOL,"PEARL STREET, MARTINS FERRY, OH, 43935",1,1,390130119003,0.9103139013452914,0.26929392446633826,609,3181,Belmont County
OH,2012-11-06,county,BELMONT,07AAN,ST. CLAIRSVILLE,JB MARTIN CENTER,"100 FAIR STREET, ST. CLAIRSVILLE, OH, 43950",1,0,390130124003,0.9475524475524476,0.177859778597786,1355,3181,Belmont County
OH,2012-11-06,county,BELMONT,07AAU,FAIRPOINT,FAIRPOINT POLISH CLUB,"STATE ROUTE 9, FAIRPOINT, OH, 43927",1,0,390679756002,0.7622309197651663,0.03722721437740695,779,3295,Harrison County
OH,2012-11-06,county,BELMONT,07AAV,COLERAIN,HILLTOP COLERAIN SOCIAL HALL,"72559 COLERAIN ROAD, COLERAIN, OH, 43916",1,0,390130103001,1.0498236331569666,0.00503989920201597,2381,3181,Belmont County
OH,2012-11-06,county,BELMONT,07AAZ,BRIDGEPORT,BRIDGEPORT HIGH SCHOOL,"55707 INDUSTRIAL DRIVE, BRIDGEPORT, OH, 43912",1,0,390130101003,1.2371601208459215,0.02319902319902322,819,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ABA,FLUSHING,FLUSHING FIRE STATION,"104 HIGH STREET, FLUSHING, OH, 43977",1,0,390130106001,0.9226804123711341,0.09916201117318436,716,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ABB,HOLLOWAY,HOLLOWAY FIRE STATION,"504 EAST MAIN STREET, HOLLOWAY, OH, 43985",1,1,390130106001,0.9226804123711341,0.09916201117318436,716,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ABD,ST CLAIRSVILLE,CARNES CENTER,"45300 ROSCOE ROAD, ST CLAIRSVILLE, OH, 43950",1,0,390130122002,0.8485436893203884,0.02173913043478259,874,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ABE,BETHESDA,BETHESDA VILLAGE BLDG,"112 SOUTH MAIN STREET, BETHESDA, OH, 43719",1,0,390130108021,0.823477493380406,0.05466237942122187,933,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ABG,HENDRYSBURG,KIRKWOOD MASONIC LODGE,"35459 MAIN STREET, HENDRYSBURG, OH, 43713",1,0,390130107001,1.08130081300813,0.03412377096587626,1729,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ABH,SHADYSIDE,NEW LIFE FELLOWSHIP,"365 WEST 36TH STREET, SHADYSIDE, OH, 43947",1,0,390130114004,1.0924479166666667,0,1678,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ABI,SHADYSIDE,ST MARYS CHURCH,"EAST 40TH STREET, SHADYSIDE, OH, 43947",1,0,390130113004,0.8308550185873605,0,894,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ABN,SHADYSIDE,VALLEY INN,"56641 FERRY LANDING ROAD, SHADYSIDE, OH, 43947",1,0,390130112003,1.1957975167144221,0,1252,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ABY,YORKVILLE,YORKVILLE METHODIST CHURCH,"121 THIRD STREET, YORKVILLE, OH, 43971",1,0,390810123002,0.9946112394149346,0.01160990712074305,1292,3266,Jefferson County
OH,2012-11-06,county,BELMONT,07ACE,BELLAIRE,COUNTRY CLUB RETIREMENT CAMPUS,"55801 CONNO MARA DRIVE, BELLAIRE, OH, 43906",1,0,390130114004,1.0924479166666667,0,1678,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ACH,BELLAIRE,SPIRIT OF 76 FIRE STATION,"53890 KEY BELLAIRE ROAD, BELLAIRE, OH, 43906",1,0,390130114003,0.861900097943193,0,880,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ACP,GLENCOE,GLENCOE SENIOR CITIZENS CN,"50078 THIRD STREET, GLENCOE, OH, 43928",1,0,390130122002,0.8485436893203884,0.02173913043478259,874,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ACQ,JACOBSBURG,SMITH TWP COMMUNITY CNTR,"46642 MAIN STREET CENTERV, JACOBSBURG, OH, 43933",1,0,390130112001,0.9080800593031876,0.0318367346938776,1225,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ACS,SOMERTON,SOMERTON FIRE STATION,"55717 WASHINGTON STREET, SOMERTON, OH, 43784",1,0,390130110001,1.225900681596884,0.09451945988880062,1259,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ACT,BARNESVILLE,ST MARYS CHURCH HALL,"ROUTE 1 TEMPERANCEVILLE, BARNESVILLE, OH, 43713",0,0,390130110001,1.225900681596884,0.09451945988880062,1259,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ACV,LAFFERTY,LAFFERTY FIRE STATION,"70191 IRWIN STREET, LAFFERTY, OH, 43951",1,0,390130107002,0.6687444345503116,0,751,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ACX,BARNESVILLE,FIRST CHRISTIAN CHURCH,"219 WEST CHURCH STREET, BARNESVILLE, OH, 43713",1,0,390130109002,0.822246455834242,0.09283819628647216,754,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ADB,BARNESVILLE,BARNESVILLE LIBRARY ANNEX,"611 NORTH CHESTNUT STREET, BARNESVILLE, OH, 43713",1,0,390130109001,1.0665914221218962,0,945,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ADD,ALLEDONIA,WASHINGTON TOWNSHIP GARAGE,"47001 E CAPTINA HIGHWAY, ALLEDONIA, OH, 43902",1,0,390130110002,0.9464980544747081,0.01233299075025695,973,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ADE,NEW CASTLE,WAYNE TWP BUILDING,"58050 MAIN STREET SR26, NEW CASTLE, OH, 43747",1,0,390130110002,0.9464980544747081,0.01233299075025695,973,3181,Belmont County
OH,2012-11-06,county,BELMONT,07ADI,POWHATAN POINT,POWHATAN MASONIC LODGE,"153 MAIN STREET, POWHATAN POINT, OH, 43942",1,0,390130110005,0.8467741935483871,0.00714285714285711,840,3181,Belmont County
OH,2012-11-06,county,BROWN,08AAA,RUSSELLVILLE,BYRD TWP VOTING HALL,"10140 ST RT 125, RUSSELLVILLE, OH, 45168",1,0,390159516001,1.192758253461129,0.04732142857142862,1120,3522,Brown County
OH,2012-11-06,county,BROWN,08AAF,GEORGETOWN,ST MARYS CATHOLIC CHURCH,"6661 VAN BUREN ST, GEORGETOWN, OH, 45121",1,1,390159514002,0.7361359570661896,0,823,3522,Brown County
OH,2012-11-06,county,BROWN,08AAG,MT ORAB,THE LIVING CHURCH OF FIVE MILE,"16908 U S 68, MT ORAB, OH, 45154",1,0,390159512021,0.9335205992509363,0,997,3522,Brown County
OH,2012-11-06,county,BROWN,08AAJ,MT ORAB,MT ORAB FIRST BAPTIST CHURCH,"704 S HIGH ST, MT ORAB, OH, 45154",1,0,390159513004,1.0156801254410035,0.05827865688923195,2591,3522,Brown County
OH,2012-11-06,county,BROWN,08AAK,ABERDEEN,HUNTINGTON TWP COMMUNITY CENTE,"240 BUDIG DRIVE, ABERDEEN, OH, 45101",1,0,390159516003,0.8797619047619047,0.03653585926928282,1478,3522,Brown County
OH,2012-11-06,county,BROWN,08AAV,FAYETTEVILLE,LAKE LORELEI CLUBHOUSE,"583 LORELEI DR, FAYETTEVILLE, OH, 45118",1,0,390159512013,1.0200445434298442,0.02663755458515282,2290,3522,Brown County
OH,2012-11-06,county,BROWN,08AAW,FAYETTEVILLE,PERRY TWP COMMUNITY BUILDING,"3854 U S 50, FAYETTEVILLE, OH, 45118",1,0,390159512011,0.8661417322834646,0.04431818181818181,880,3522,Brown County
OH,2012-11-06,county,BROWN,08ABI,GEORGETOWN,GTOWN ELEMENTARY SCHOOL,"935 MT ORAB PIKE, GEORGETOWN, OH, 45121",1,1,390159518001,0.7781173594132029,0,1273,3522,Brown County
OH,2012-11-06,county,BROWN,08ABP,SARDINIA,SARDINIA FIRE DEPT,"169 WINCHESTER ST, SARDINIA, OH, 45171",1,0,390159514001,1.2573529411764706,0.01010101010101005,1881,3522,Brown County
OH,2012-11-06,county,BROWN,08ACD,HAMERSVILLE,HAMERSVILLE ELEMENTARY SCHOOL,"1950 ST RT 125, HAMERSVILLE, OH, 45130",1,0,390159519002,1.162749706227967,0.00757958564931782,1979,3522,Brown County
OH,2012-11-06,county,BROWN,08ACF,SARDINIA,EASTERN SENIOR HIGH SCHOOL,"11557 U S 62, SARDINIA, OH, 45171",1,1,390159515001,1.1699126930826058,0,1742,3522,Brown County
OH,2012-11-06,county,BROWN,08ACH,RUSSELLVILLE,JACKSON TWP BLDG,"9977 US 62, RUSSELLVILLE, OH, 45168",1,1,390159515003,0.7846385542168675,0.00287907869481762,1042,3522,Brown County
OH,2012-11-06,county,BROWN,08ACI,RUSSELLVILLE,RUSSELLVILLE CHURCH OF CHRIST,"144 S COLUMBUS ST, RUSSELLVILLE, OH, 45168",1,0,390159515004,1.0028551034975017,0.01565836298932388,1405,3522,Brown County
OH,2012-11-06,county,BROWN,08ACJ,GEORGETOWN,D & W FIRE SAFETY,"3290 EDEN RD, GEORGETOWN, OH, 45121",1,0,390159519004,0.9895038167938931,0.01398264223722278,2074,3522,Brown County
OH,2012-11-06,county,BROWN,08ACK,HIGGINSPORT,HIGGINSPORT MUNICIPAL BUILDING,"204 JACKSON ST, HIGGINSPORT, OH, 45131",1,0,390159519004,0.9895038167938931,0.01398264223722278,2074,3522,Brown County
OH,2012-11-06,county,BROWN,08ACM,BETHEL,PIKE TWP COMMUNITY CENTER,"12700 ST RT 774, BETHEL, OH, 45106",1,0,390159513004,1.0156801254410035,0.05827865688923195,2591,3522,Brown County
OH,2012-11-06,county,BROWN,08ACS,MT ORAB,WESTERN BROWN HIGH SCHOOL,"476 W MAIN ST, MT ORAB, OH, 45154",1,1,390159513002,1.0285273708558211,0.03260869565217395,2668,3522,Brown County
OH,2012-11-06,county,BROWN,08ACU,RIPLEY,RULH ELEMENTARY SCHOOL,"502 S SECOND ST, RIPLEY, OH, 45167",1,0,390159517003,0.9887892376681614,0.05215419501133789,882,3522,Brown County
OH,2012-11-06,county,BUTLER,09-P-AAB,FAIRFIELD,FAIRFIELD FIRE DEPT - STATION 2,"6540 DIXIE HWY, FAIRFIELD, OH, 45014",1,0,390170109092,1.7726574500768049,0.38561525129982666,2308,2655,Butler County
OH,2012-11-06,county,BUTLER,09-P-AAC,FAIRFIELD,FAIRFIELD MIDDLE SCHOOL,"1111 NILLES RD, FAIRFIELD, OH, 45014",1,0,390170109034,0.547302580140735,0,700,2655,Butler County
OH,2012-11-06,county,BUTLER,09-P-AAD,FAIRFIELD,FAIRFIELD SENIOR HIGH SCHOOL,"8800 HOLDEN BLVD, FAIRFIELD, OH, 45014",1,0,390170109083,1.0318021201413428,0.7431506849315068,292,2655,Butler County
OH,2012-11-06,county,BUTLER,09-P-AAF,FAIRFIELD,FAIRFIELD CENTRAL ELEMENTARY,"5058 DIXIE HWY, FAIRFIELD, OH, 45014",1,1,390170109061,0.8715901530272788,0.8007633587786259,1310,2655,Butler County
OH,2012-11-06,county,BUTLER,09-P-AAH,FAIRFIELD,HEARTLAND OF WOODRIDGE,"3801 WOODRIDGE BLVD, FAIRFIELD, OH, 45014",1,0,390170109091,1.0099188458070334,0.6660714285714286,1120,2655,Butler County
OH,2012-11-06,county,BUTLER,09-P-AAL,FAIRFIELD,WORKFORCE ONE OF BUTLER COUNTY,"4631 DIXIE HWY, FAIRFIELD, OH, 45014",1,0,390170109041,1.2801418439716312,0.04293628808864269,722,2655,Butler County
